geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,rn
2217,-23.493315730221,-46.5769407629696,sao paulo,SP,1
2218,-23.4841224446304,-46.5819903651105,são paulo,SP,1
2219,-23.4881876888741,-46.5806017924,sao paulo,SP,1
2220,-23.4908032528421,-46.577361708581,sao paulo,SP,1
2221,-23.4835080349703,-46.5797446398811,sao paulo,SP,1
2222,-23.4782364970858,-46.5811420654972,são paulo,SP,1
2223,-23.4844819838998,-46.5767641470945,sao paulo,SP,1
2224,-23.4826865517629,-46.5700825896474,sao paulo,SP,1
2225,-23.484611074384,-46.5731388018351,sao paulo,SP,1
2226,-23.474376524006,-46.577523222171,sao paulo,SP,1
2227,-23.4828118287553,-46.5695067151018,sao paulo,SP,1
2228,-23.4752513258411,-46.5724490759132,sao paulo,SP,1
2229,-23.4730573585896,-46.5692534475446,sao paulo,SP,1
2230,-23.4843346938658,-46.5641916180968,sao paulo,SP,1
2403,-23.4954342956381,-46.6271734276603,sao paulo,SP,1
2404,-23.4915314454671,-46.6283118666397,sao paulo,SP,1
2405,-23.494663037192,-46.628898485429,sao paulo,SP,1
2406,-23.4870213244561,-46.6306952529863,sao paulo,SP,1
2407,-23.485598367734,-46.626080132266,são paulo,SP,1
2408,-23.482762449622,-46.6258690269202,sao paulo,SP,1
2409,-23.4799505517629,-46.6225704060534,sao paulo,SP,1
2410,-23.4738405473195,-46.6232520750765,sao paulo,SP,1
2411,-23.4741610161002,-46.6251658529055,sao paulo,SP,1
2413,-23.4869574965376,-46.6449289103526,são paulo,SP,1
2415,-23.4701676144901,-46.6304300563506,sao paulo,SP,1
2416,-23.4789768856541,-46.6306137187085,sao paulo,SP,1
2417,-23.4748188542905,-46.6291148942524,sao paulo,SP,1
2418,-23.471640880374,-46.6289697464654,são paulo,SP,1
2419,-23.4772026944046,-46.6384839099856,sao paulo,SP,1
2420,-23.4726722864274,-46.637391168619,sao paulo,SP,1
2522,-23.5052605109643,-46.6593117485429,sao paulo,SP,1
2523,-23.5076654074384,-46.6546000654972,sao paulo,SP,1
2524,-23.5040073527613,-46.6511919364361,sao paulo,SP,1
2525,-23.50336760921,-46.6479104454671,sao paulo,SP,1
2526,-23.5018903730164,-46.647411585204,sao paulo,SP,1
1207,-23.5389092689422,-46.6388072026083,sao paulo,SP,1
1208,-23.5377217091292,-46.63843910921,sao paulo,SP,1
1209,-23.5404304684922,-46.6410180431646,sao paulo,SP,1
1210,-23.5376809838998,-46.6386666283686,sao paulo,SP,1
1211,-23.5366302675573,-46.6506775999192,sao paulo,SP,1
1212,-23.5376165059726,-46.640135949622,sao paulo,SP,1
1213,-23.5364182800507,-46.6400645888107,sao paulo,SP,1
1214,-23.5376488293035,-46.6442362137168,sao paulo,SP,1
1215,-23.5365500258036,-46.6492250500855,sao paulo,SP,1
1216,-23.5359728566797,-46.6514070020632,sao paulo,SP,1
1217,-23.5325620161002,-46.649417448237,sao paulo,SP,1
1218,-23.5303414987592,-46.6488059568354,sao paulo,SP,1
1219,-23.5418034965376,-46.6459325255352,sao paulo,SP,1
1220,-23.5448634446304,-46.6455519961049,sao paulo,SP,1
1221,-23.5420289475446,-46.6488114888915,sao paulo,SP,1
1222,-23.5454335037509,-46.6487820313636,sao paulo,SP,1
1311,-23.5663967457729,-46.6507093930117,sao paulo,SP,1
1312,-23.5515081838099,-46.646652515596,sao paulo,SP,1
1313,-23.5588072522938,-46.6537795778464,sao paulo,SP,1
1314,-23.5499548576087,-46.6408661065843,são paulo,SP,1
1315,-23.5534615459346,-46.6407117341162,sao paulo,SP,1
1316,-23.5524504446304,-46.6397135471753,sao paulo,SP,1
1317,-23.5541339856369,-46.6386261768204,sao paulo,SP,1
1411,-23.5674696108835,-46.6660106189336,sao paulo,SP,1
1412,-23.5604567244831,-46.662662418781,sao paulo,SP,1
1413,-23.5645256050551,-46.6668616748514,são paulo,SP,1
1414,-23.5623276561255,-46.6662436820648,sao paulo,SP,1
1415,-23.5531814141035,-46.6572357346644,sao paulo,SP,1
1416,-23.5585112273068,-46.6660106502971,são paulo,SP,1
1417,-23.5596491662531,-46.6685096801316,sao paulo,SP,1
1418,-23.5631934370912,-46.6563740938181,sao paulo,SP,1
1526,-23.5632677108027,-46.6305997528421,sao paulo,SP,1
1527,-23.5622104571239,-46.6309201743031,sao paulo,SP,1
1528,-23.5664596619539,-46.6271094657222,sao paulo,SP,1
1529,-23.5697578426337,-46.637365327226,sao paulo,SP,1
1530,-23.5678156827942,-46.6284966982602,sao paulo,SP,1
1531,-23.5722834476888,-46.6299442564487,sao paulo,SP,1
1532,-23.5682293621963,-46.6374001748514,são paulo,SP,1
1533,-23.5721985401062,-46.6391310982458,são paulo,SP,1
2064,-23.5198075814531,-46.5960457342604,sao paulo,SP,1
2065,-23.5122175006925,-46.6072693009983,são paulo,SP,1
2066,-23.5054624607305,-46.6069279823706,sao paulo,SP,1
2067,-23.5084416500087,-46.6007414146517,sao paulo,SP,1
2068,-23.5082797960067,-46.6122059264528,sao paulo,SP,1
2069,-23.5054100430204,-46.6145827076,sao paulo,SP,1
2071,-23.5027998542905,-46.6103337588147,sao paulo,SP,1
2072,-23.4997710874257,-46.6000253176467,sao paulo,SP,1
2073,-23.5020245342778,-46.6054520399619,sao paulo,SP,1
2074,-23.5040664765422,-46.6033694727913,sao paulo,SP,1
2075,-23.5046612098217,-46.6014999805816,sao paulo,SP,1
2076,-23.507301038577,-46.5993552202377,sao paulo,SP,1
2077,-23.5023501541957,-46.5960969453577,sao paulo,SP,1
2078,-23.5014688709389,-46.5938208275145,sao paulo,SP,1
2079,-23.4975858265336,-46.6102708688614,sao paulo,SP,1
2080,-23.4971992137169,-46.6085301545963,sao paulo,SP,1
2081,-23.4952040430204,-46.6021549802932,sao paulo,SP,1
2082,-23.495066632812,-46.6085475364995,são paulo,SP,1
2083,-23.4938723572047,-46.5988230900514,sao paulo,SP,1
2084,-23.4994435248427,-46.5996462377229,sao paulo,SP,1
2085,-23.4974436813723,-46.6126090870217,sao paulo,SP,1
2088,-23.5042402597188,-46.6207420665839,sao paulo,SP,1
2089,-23.5170944845923,-46.6166731007559,sao paulo,SP,1
2110,-23.5218884301465,-46.5937422567905,sao paulo,SP,1
2111,-23.5199892357171,-46.5938171659797,sao paulo,SP,1
2112,-23.5218747418778,-46.5939258835766,são paulo,SP,1
2113,-23.5152879649788,-46.5873446523686,sao paulo,SP,1
2352,-23.4547621712447,-46.5948367338277,sao paulo,SP,1
2353,-23.453075682209,-46.6058341676381,sao paulo,SP,1
2354,-23.4559726866524,-46.6031038200127,sao paulo,SP,1
2355,-23.4527191501529,-46.6087637668648,sao paulo,SP,1
2356,-23.4511434796007,-46.6104823169543,são paulo,SP,1
2357,-23.4527294074384,-46.6146203617923,são paulo,SP,1
2358,-23.4483151218477,-46.6115309218651,são paulo,SP,1
2359,-23.4456574897209,-46.6197297521523,sao paulo,SP,1
2360,-23.4353461022177,-46.5780299470389,sao paulo,SP,1
2361,-23.4359294032835,-46.5801018887125,são paulo,SP,1
2362,-23.4341505,-46.5716475,sao paulo,SP,1
2363,-23.4324545438433,-46.5773629742187,sao paulo,SP,1
2364,-23.4317032932665,-46.5806287875923,sao paulo,SP,1
2365,-23.7020153853347,-46.7689591579269,sao paulo,SP,1
2366,-23.4574658801207,-46.7121065962795,sao paulo,SP,1
2367,-23.5568466169169,-46.5894645817807,sao paulo,SP,1
2368,-23.3832083692737,-46.5667304954521,sao paulo,SP,1
2370,-23.461338719401,-46.6211014263085,sao paulo,SP,1
2371,-23.4578617809066,-46.6183350105864,sao paulo,SP,1
2372,-23.4592561676381,-46.6237590138785,sao paulo,SP,1
2373,-23.456230889809,-46.615548719401,sao paulo,SP,1
2374,-23.4501947549098,-46.6212604105461,sao paulo,SP,1
2375,-23.4564989825149,-46.6250602003866,sao paulo,SP,1
2376,-23.456072582645,-46.6280658351389,sao paulo,SP,1
2377,-23.4537891443245,-46.6335987223152,sao paulo,SP,1
2378,-23.4647494367062,-46.6294030988834,sao paulo,SP,1
2401,-23.4795635831265,-46.6325893333429,sao paulo,SP,1
2402,-23.4973615284494,-46.6245005399619,sao paulo,SP,1
2555,-23.4935001618097,-46.6647805582838,sao paulo,SP,1
2245,-23.4870799031392,-46.6076722785215,sao paulo,SP,1
2246,-23.4914327915633,-46.6011798362571,sao paulo,SP,1
2247,-23.4878542281436,-46.600362791419,sao paulo,SP,1
2248,-23.4831782828207,-46.5999339600381,sao paulo,SP,1
2249,-23.4880721246177,-46.5963169766865,sao paulo,SP,1
2250,-23.4865358695539,-46.598552376219,sao paulo,SP,1
2251,-23.4785790940908,-46.586557220786,sao paulo,SP,1
2252,-23.4781297857349,-46.5867300591205,sao paulo,SP,1
2253,-23.4786726144901,-46.5964390947833,sao paulo,SP,1
2254,-23.4813098243119,-46.5929304142477,sao paulo,SP,1
2255,-23.4766438637255,-46.594060522621,sao paulo,SP,1
2324,-23.4437184619682,-46.5883760553876,sao paulo,SP,1
2325,-23.4528896575105,-46.5844844239426,são paulo,SP,1
2326,-23.4475871210045,-46.5762540271449,sao paulo,SP,1
2327,-23.5218615946852,-46.3945981498105,sao paulo,SP,1
2328,-23.4338164157808,-46.5711764028705,são paulo,SP,1
2329,-23.447395019943,-46.5786808319088,sao paulo,SP,1
2330,-23.4865549654542,-46.6173109016042,sao paulo,SP,1
2331,-23.4863002411095,-46.6178788404332,sao paulo,SP,1
2332,-23.4833150629097,-46.6224133135135,são paulo,SP,1
2333,-23.4845423524939,-46.6227660325426,são paulo,SP,1
2334,-23.4851128932618,-46.6187200600538,sao paulo,SP,1
2335,-23.4843731770731,-46.6162354381095,sao paulo,SP,1
2336,-23.4787642795025,-46.6204610419238,sao paulo,SP,1
2337,-23.4797474707139,-46.6123625255352,sao paulo,SP,1
2338,-23.4757676266952,-46.6162537939292,sao paulo,SP,1
2339,-23.4765351941735,-46.613704291748,são paulo,SP,1
2340,-23.4604192733856,-46.6154145900514,sao paulo,SP,1
2341,-23.4547788807866,-46.6147825695333,sao paulo,SP,1
2342,-23.4751834335219,-46.6093823737089,sao paulo,SP,1
2343,-23.4701458323619,-46.6063237769923,sao paulo,SP,1
2344,-23.4695730180334,-46.6106949163252,sao paulo,SP,1
2345,-23.4690484920941,-46.6126582112067,sao paulo,SP,1
2346,-23.4720048723239,-46.6084405115125,sao paulo,SP,1
2347,-23.4595479594898,-46.6077752482831,sao paulo,SP,1
2348,-23.4602603016908,-46.613504766028,são paulo,SP,1
2349,-23.4585482575739,-46.6034632389636,são paulo,SP,1
2350,-23.4581320168083,-46.6132003942218,sao paulo,SP,1
2351,-23.455448837609,-46.5998390350436,sao paulo,SP,1
2713,-23.5080453498307,-46.6855541571125,sao paulo,SP,1
2714,-23.5074909853951,-46.6905308738188,sao paulo,SP,1
2715,-23.5050338221355,-46.6920413852317,sao paulo,SP,1
2716,-23.4885822056035,-46.6834806710873,sao paulo,SP,1
2717,-23.4904415867332,-46.6853587070518,sao paulo,SP,1
2720,-23.5009748324324,-46.6735934627027,sao paulo,SP,1
2721,-23.5025182450804,-46.675707658203,são paulo,SP,1
2722,-23.4987684307519,-46.6776003193202,sao paulo,SP,1
2723,-23.5000157529863,-46.6799534480928,sao paulo,SP,1
2724,-23.4987820721623,-46.6819205080501,sao paulo,SP,1
2725,-23.5002540277569,-46.6827411319753,sao paulo,SP,1
2726,-23.499758839027,-46.6879828354204,sao paulo,SP,1
2727,-23.4976672456287,-46.6856514528247,sao paulo,SP,1
2728,-23.5016170583695,-46.6895082149916,sao paulo,SP,1
2729,-23.5043104710023,-46.6924130255352,são paulo,SP,1
2730,-23.4979602536788,-46.6905132871199,sao paulo,SP,1
2731,-23.4960637893416,-46.6933288302845,sao paulo,SP,1
2732,-23.4993009914017,-46.696020815021,são paulo,SP,1
2733,-23.4974257433265,-46.6957634301107,sao paulo,SP,1
2734,-23.5008385459346,-46.6975906290611,sao paulo,SP,1
2735,-23.4921508848174,-46.6949450800681,são paulo,SP,1
3001,-23.541383876251,-46.6140494458142,sao paulo,SP,1
3002,-23.541581330117,-46.6143516744152,sao paulo,SP,1
3003,-23.5454192966992,-46.6236291998384,sao paulo,SP,1
3004,-23.5424724569864,-46.6170674741918,sao paulo,SP,1
3005,-23.542395998615,-46.6252905220728,sao paulo,SP,1
3006,-23.5417063302845,-46.6262437317502,sao paulo,SP,1
3007,-23.5415071990017,-46.6268904528247,sao paulo,SP,1
3008,-23.5422437318945,-46.6206962848982,sao paulo,SP,1
3009,-23.5366005545329,-46.6199011990017,sao paulo,SP,1
3010,-23.5349011990017,-46.6189015654972,sao paulo,SP,1
3011,-23.5389216530671,-46.616090123781,sao paulo,SP,1
3012,-23.539819232587,-46.6115601627906,são paulo,SP,1
3013,-23.5325939408795,-46.6164135570431,sao paulo,SP,1
3014,-23.5383493616481,-46.6018081501529,sao paulo,SP,1
3015,-23.537185743811,-46.594035680824,sao paulo,SP,1
3016,-23.5357266736107,-46.6128677406371,sao paulo,SP,1
3017,-23.5369051917883,-46.6089025963125,sao paulo,SP,1
3018,-23.5309361065843,-46.6136188318137,sao paulo,SP,1
3019,-23.5252651121242,-46.6080964114491,sao paulo,SP,1
3020,-23.536355636967,-46.6010202099659,sao paulo,SP,1
3021,-23.5308861275793,-46.6004784964352,sao paulo,SP,1
3022,-23.5270202164868,-46.6025590320561,sao paulo,SP,1
3023,-23.530674646402,-46.6183807846384,sao paulo,SP,1
3024,-23.5343076186451,-46.601590400225,sao paulo,SP,1
3025,-23.5355735800681,-46.6112157217669,sao paulo,SP,1
3143,-23.5892032378671,-46.5808871837382,sao paulo,SP,1
3144,-23.593605998615,-46.5730928222344,sao paulo,SP,1
3145,-23.59262820483,-46.5708297624214,são paulo,SP,1
3146,-23.5927549170177,-46.5775368008541,sao paulo,SP,1
3147,-23.5949240008367,-46.5665469102083,sao paulo,SP,1
3149,-23.5750333724681,-46.587450876219,sao paulo,SP,1
3150,-23.5842569475446,-46.5881709816781,sao paulo,SP,1
3151,-23.5882845370478,-46.5858335949275,sao paulo,SP,1
3152,-23.5915104446304,-46.5811640038951,sao paulo,SP,1
3153,-23.5993381712447,-46.5788410407987,são paulo,SP,1
2530,-23.4996854984708,-46.6589337644988,são paulo,SP,1
2531,-23.5033955312194,-46.6534952134284,sao paulo,SP,1
2532,-23.5001886916441,-46.6543435968608,sao paulo,SP,1
2533,-23.5005029090592,-46.6512223511379,sao paulo,SP,1
2534,-23.4953017754631,-46.6557509547579,são paulo,SP,1
2535,-23.4995248082117,-46.6483739619713,sao paulo,SP,1
2536,-23.4936376136534,-46.6504926021409,sao paulo,SP,1
2537,-23.4926669433896,-46.6492782305095,sao paulo,SP,1
2538,-23.4980110269202,-46.6579134060534,sao paulo,SP,1
2539,-23.4960370706944,-46.6587694308868,sao paulo,SP,1
2540,-23.4881159197876,-46.6552148942524,são paulo,SP,1
2541,-23.4854135203993,-46.6566874838998,sao paulo,SP,1
2542,-23.4832500940908,-46.6566266369669,sao paulo,SP,1
2543,-23.4827863505632,-46.6577428672911,sao paulo,SP,1
2544,-23.4895280815973,-46.6606422495239,sao paulo,SP,1
2545,-23.494682682209,-46.6615030968608,sao paulo,SP,1
2546,-23.5086491245727,-46.6704101244999,sao paulo,SP,1
2550,-23.5097507149576,-46.6709907310578,sao paulo,SP,1
2551,-23.5030157915633,-46.6713934365803,são paulo,SP,1
2552,-23.4994816414104,-46.6625015409429,são paulo,SP,1
2553,-23.5012488681689,-46.6671653016908,sao paulo,SP,1
2554,-23.4968574446304,-46.6669915721623,sao paulo,SP,1
2809,-23.4705908850347,-46.7010876800462,sao paulo,SP,1
2810,-23.4372825575913,-46.7175512200935,são paulo,SP,1
2811,-23.4767649081309,-46.7016654708581,sao paulo,SP,1
2812,-23.4596145062873,-46.7130173221828,sao paulo,SP,1
2813,-23.4523567718564,-46.7100357223152,sao paulo,SP,1
2814,-23.461090281984,-46.7113422783773,sao paulo,SP,1
2815,-23.4416968009983,-46.7126600707773,sao paulo,SP,1
2816,-23.4616649748755,-46.7041989879757,sao paulo,SP,1
2817,-23.4631116042184,-46.7019490022217,sao paulo,SP,1
2820,-23.4447171742071,-46.7108852490988,são paulo,SP,1
2829,-23.4950572456287,-46.7026006064401,sao paulo,SP,1
2831,-23.4743581779098,-46.6901687720007,sao paulo,SP,1
2832,-23.4804412769923,-46.6949409672514,sao paulo,SP,1
2833,-23.4785053760748,-46.6931830284494,sao paulo,SP,1
2834,-23.4766098132034,-46.6925367675573,são paulo,SP,1
2835,-23.4721874701656,-46.6953812807432,sao paulo,SP,1
2836,-23.4736395190143,-46.6965405775866,são paulo,SP,1
2837,-23.4651447027361,-46.6991311959492,sao paulo,SP,1
2839,-23.477349635582,-46.683237719401,sao paulo,SP,1
2840,-23.4834544854291,-46.6902305255352,sao paulo,SP,1
2841,-23.477749962808,-46.6846805008367,sao paulo,SP,1
2842,-23.4735274751573,-46.6875313848174,sao paulo,SP,1
2844,-23.4696126638872,-46.686939317791,sao paulo,SP,1
2845,-23.4696538914825,-46.6930892936407,são paulo,SP,1
2846,-23.459910317791,-46.6985272106584,sao paulo,SP,1
2847,-23.4606093105776,-46.6965652106584,sao paulo,SP,1
2848,-23.4629527477062,-46.6911377026083,são paulo,SP,1
2849,-23.4622556924808,-46.6868786539038,sao paulo,SP,1
2850,-23.4642884562872,-46.6820223265335,sao paulo,SP,1
2851,-23.4598655903399,-46.6930278229269,sao paulo,SP,1
2853,-23.4560753427779,-46.6938821364187,sao paulo,SP,1
3026,-23.5321444957008,-46.6125915072134,são paulo,SP,1
3027,-23.5328053411045,-46.6142894372728,sao paulo,SP,1
3028,-23.526127707196,-46.6092537269028,sao paulo,SP,1
3029,-23.5270716813723,-46.6199180671706,sao paulo,SP,1
3030,-23.52643580322,-46.6186634845923,sao paulo,SP,1
3031,-23.5317397677015,-46.6207184753015,sao paulo,SP,1
3032,-23.5302617349529,-46.6224600591205,sao paulo,SP,1
3033,-23.5307877799065,-46.6254204888915,são paulo,SP,1
3034,-23.5238562911592,-46.6179375061168,sao paulo,SP,1
3035,-23.5269428315252,-46.6143761158751,sao paulo,SP,1
3036,-23.5196492317858,-46.6185987209271,são paulo,SP,1
3040,-23.548491302816,-46.6237718963299,sao paulo,SP,1
3041,-23.5488368345836,-46.6172880190143,sao paulo,SP,1
3042,-23.5491184437937,-46.618239049397,sao paulo,SP,1
3043,-23.5466283558197,-46.6175866110277,sao paulo,SP,1
3044,-23.551689676483,-46.6207635072565,sao paulo,SP,1
3045,-23.5388497266144,-46.5946639206244,sao paulo,SP,1
3046,-23.5450762178718,-46.6150702425703,sao paulo,SP,1
3047,-23.5395981720815,-46.6016052264701,sao paulo,SP,1
3050,-23.5433406736107,-46.6120247010791,sao paulo,SP,1
3051,-23.5460774382537,-46.608416181805,são paulo,SP,1
3052,-23.5396656880374,-46.6049322871199,sao paulo,SP,1
3053,-23.5419772284878,-46.6072181501795,sao paulo,SP,1
3054,-23.5433952500721,-46.6052305124935,sao paulo,SP,1
3055,-23.5400840568988,-46.6006874454671,são paulo,SP,1
3057,-23.5438846866524,-46.6010503220902,sao paulo,SP,1
3058,-23.5392240591205,-46.5877260262277,sao paulo,SP,1
3059,-23.5414522142651,-46.5898929153442,são paulo,SP,1
3166,-23.5506155867332,-46.5969503608113,são paulo,SP,1
3167,-23.5548303527613,-46.5943548301402,sao paulo,SP,1
3168,-23.5536742234404,-46.5975364607305,são paulo,SP,1
3169,-23.5535696405736,-46.5936923448554,sao paulo,SP,1
3170,-23.5538623338911,-46.5898819869583,sao paulo,SP,1
3171,-23.5502710510705,-46.5913004460154,sao paulo,SP,1
3172,-23.5482746071401,-46.5901596428135,sao paulo,SP,1
3173,-23.5507791376594,-46.5875427418778,sao paulo,SP,1
3174,-23.5468789114491,-46.5905973244561,sao paulo,SP,1
3175,-23.5503978368053,-46.583878232587,sao paulo,SP,1
3176,-23.5486900582838,-46.5869516960875,sao paulo,SP,1
3177,-23.5479689789082,-46.5844011232327,são paulo,SP,1
3178,-23.5503677046858,-46.5829502370304,são paulo,SP,1
3179,-23.5530455553696,-46.5836021348895,sao paulo,SP,1
2313,-23.4655197377229,-46.597845619626,sao paulo,SP,1
2314,-23.4613678570604,-46.60110519678,sao paulo,SP,1
2315,-23.4594100582838,-46.5954284228461,sao paulo,SP,1
2316,-23.4638054424087,-46.5957161611172,sao paulo,SP,1
2317,-23.4566619045242,-46.5923033690056,sao paulo,SP,1
2318,-23.4526350591205,-46.5914658615038,sao paulo,SP,1
2319,-23.4504510241502,-46.5912811522304,sao paulo,SP,1
2320,-23.4522485728548,-46.599706037192,sao paulo,SP,1
2321,-23.4497587368861,-46.5899910982458,sao paulo,SP,1
2322,-23.4438107427145,-46.5932315327486,sao paulo,SP,1
2323,-23.5802771929464,-46.7433445441797,sao paulo,SP,1
2471,-23.4803106303948,-46.6507873702124,sao paulo,SP,1
2472,-23.4753921823532,-46.6534330299786,sao paulo,SP,1
2473,-23.4777375473195,-46.6518998294478,sao paulo,SP,1
2474,-23.4752666455499,-46.6571469202826,sao paulo,SP,1
2475,-23.4810590815973,-46.6463074607305,sao paulo,SP,1
2478,-23.4774535495412,-46.6593142317502,sao paulo,SP,1
2479,-23.475001033037,-46.6515235001442,sao paulo,SP,1
2501,-23.5149122884312,-46.6611835806786,sao paulo,SP,1
2508,-23.5098480682958,-46.6636901430838,sao paulo,SP,1
2510,-23.513707394632,-46.6526293544978,sao paulo,SP,1
2511,-23.512182841797,-46.6535231286571,são paulo,SP,1
2512,-23.5134788315252,-46.656585864418,sao paulo,SP,1
2513,-23.5139878601189,-46.6557564862658,sao paulo,SP,1
2514,-23.5087623702464,-46.6542460788274,sao paulo,SP,1
2515,-23.509071,-46.6568595,sao paulo,SP,1
2516,-23.5070455079059,-46.6587521662531,sao paulo,SP,1
2517,-23.5061785006925,-46.6629903588781,sao paulo,SP,1
2518,-23.5077887252294,-46.6691211777656,sao paulo,SP,1
2519,-23.5001642051185,-46.6481856741589,sao paulo,SP,1
2520,-23.5067933927232,-46.6686539635005,sao paulo,SP,1
